lineup_id,roster_slot,player_id,player_name,position,team,roster_role,salary,projection,value,opponent,site_player_id,sigma,sigma_source
4,FLEX1,00-0038543,Jaxon Smith-Njigba,WR,SEA,FLEX,13000,15.225345209185626,1.17,NE,133105-129458,8.3489,statline_mc+recal_10_4b
4,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,12400,11.389928414198772,0.92,SEA,133105-152316,7.2832,statline_mc+recal_10_4b
4,FLEX3,00-0031492,Jason Myers,K,SEA,FLEX,6400,8.155,1.27,NE,133105-60745,4.9212,kicker_session_13_1
4,FLEX4,00-0039165,Zach Charbonnet,RB,SEA,FLEX,9600,6.515492856082258,0.68,NE,133105-103376,6.3201,statline_mc+recal_10_4b
5,MVP,00-0034869,Sam Darnold,QB,SEA,MVP,17400,23.567741015558383,1.35,NE,133105-63589,11.26035,statline_mc+recal_10_4b
5,FLEX1,00-0038543,Jaxon Smith-Njigba,WR,SEA,FLEX,13000,15.225345209185626,1.17,NE,133105-129458,8.3489,statline_mc+recal_10_4b
5,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,12400,11.389928414198772,0.92,SEA,133105-152316,7.2832,statline_mc+recal_10_4b
5,FLEX3,00-0040200,Andy Borregales,K,NE,FLEX,6200,7.9954,1.29,SEA,133105-152260,4.8596,kicker_session_13_1
5,FLEX4,00-0039165,Zach Charbonnet,RB,SEA,FLEX,9600,6.515492856082258,0.68,NE,133105-103376,6.3201,statline_mc+recal_10_4b
6,MVP,00-0034869,Sam Darnold,QB,SEA,MVP,17400,23.567741015558383,1.35,NE,133105-63589,11.26035,statline_mc+recal_10_4b
6,FLEX1,00-0038543,Jaxon Smith-Njigba,WR,SEA,FLEX,13000,15.225345209185626,1.17,NE,133105-129458,8.3489,statline_mc+recal_10_4b
6,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,12400,11.389928414198772,0.92,SEA,133105-152316,7.2832,statline_mc+recal_10_4b
6,FLEX3,DST_SEA,Seattle Seahawks,DEF,SEA,FLEX,6800,7.563271652999999,1.11,NE,133105-12550,6.1064,dst_simulated_session_10_4
6,FLEX4,00-0039165,Zach Charbonnet,RB,SEA,FLEX,9600,6.515492856082258,0.68,NE,133105-103376,6.3201,statline_mc+recal_10_4b
7,MVP,00-0034869,Sam Darnold,QB,SEA,MVP,17400,23.567741015558383,1.35,NE,133105-63589,11.26035,statline_mc+recal_10_4b
7,FLEX1,00-0038543,Jaxon Smith-Njigba,WR,SEA,FLEX,13000,15.225345209185626,1.17,NE,133105-129458,8.3489,statline_mc+recal_10_4b
7,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,12400,11.389928414198772,0.92,SEA,133105-152316,7.2832,statline_mc+recal_10_4b
7,FLEX3,00-0031492,Jason Myers,K,SEA,FLEX,6400,8.155,1.27,NE,133105-60745,4.9212,kicker_session_13_1
7,FLEX4,00-0039793,AJ Barner,TE,SEA,FLEX,4800,5.893700227503349,1.23,NE,133105-137953,5.1337,statline_mc+recal_10_4b
8,MVP,00-0034869,Sam Darnold,QB,SEA,MVP,17400,23.567741015558383,1.35,NE,133105-63589,11.26035,statline_mc+recal_10_4b
8,FLEX1,00-0038543,Jaxon Smith-Njigba,WR,SEA,FLEX,13000,15.225345209185626,1.17,NE,133105-129458,8.3489,statline_mc+recal_10_4b
8,FLEX2,00-0039851,Drake Maye,QB,NE,FLEX,12400,11.389928414198772,0.92,SEA,133105-152316,7.2832,statline_mc+recal_10_4b
8,FLEX3,00-0031492,Jason Myers,K,SEA,FLEX,6400,8.155,1.27,NE,133105-60745,4.9212,kicker_session_13_1
8,FLEX4,DST_NE,New England Patriots,DEF,NE,FLEX,6600,5.860477403999999,0.89,SEA,133105-12541,5.9682,dst_simulated_session_10_4
9,MVP,00-0040200,Andy Borregales,K,NE,MVP,9300,11.9931,1.29,SEA,133105-152260,7.2894,kicker_session_13_1
9,FLEX1,00-0039793,AJ Barner,TE,SEA,FLEX,4800,5.893700227503349,1.23,NE,133105-137953,5.1337,statline_mc+recal_10_4b
9,FLEX2,DST_NE,New England Patriots,DEF,NE,FLEX,6600,5.860477403999999,0.89,SEA,133105-12541,5.9682,dst_simulated_session_10_4
9,FLEX3,00-0040734,TreVeyon Henderson,RB,NE,FLEX,8600,5.502738085932858,0.64,SEA,133105-152647,6.4384,statline_mc+recal_10_4b
9,FLEX4,00-0036875,Rhamondre Stevenson,RB,NE,FLEX,10000,4.723513679927036,0.47,SEA,133105-111540,5.6898,statline_mc+recal_10_4b
10,MVP,00-0040200,Andy Borregales,K,NE,MVP,9300,11.9931,1.29,SEA,133105-152260,7.2894,kicker_session_13_1
10,FLEX1,00-0039793,AJ Barner,TE,SEA,FLEX,4800,5.893700227503349,1.23,NE,133105-137953,5.1337,statline_mc+recal_10_4b
10,FLEX2,DST_NE,New England Patriots,DEF,NE,FLEX,6600,5.860477403999999,0.89,SEA,133105-12541,5.9682,dst_simulated_session_10_4
10,FLEX3,00-0040734,TreVeyon Henderson,RB,NE,FLEX,8600,5.502738085932858,0.64,SEA,133105-152647,6.4384,statline_mc+recal_10_4b
10,FLEX4,00-0035676,A.J. Brown,WR,NE,FLEX,10800,4.67264134192263,0.43,SEA,133105-72846,5.5913,statline_mc+recal_10_4b
11,MVP,00-0040200,Andy Borregales,K,NE,MVP,9300,11.9931,1.29,SEA,133105-152260,7.2894,kicker_session_13_1
11,FLEX1,00-0039793,AJ Barner,TE,SEA,FLEX,4800,5.893700227503349,1.23,NE,133105-137953,5.1337,statline_mc+recal_10_4b
11,FLEX2,DST_NE,New England Patriots,DEF,NE,FLEX,6600,5.860477403999999,0.89,SEA,133105-12541,5.9682,dst_simulated_session_10_4
11,FLEX3,00-0040734,TreVeyon Henderson,RB,NE,FLEX,8600,5.502738085932858,0.64,SEA,133105-152647,6.4384,statline_mc+recal_10_4b
11,FLEX4,00-0033908,Cooper Kupp,WR,SEA,FLEX,5400,4.44650765233996,0.82,NE,133105-79970,5.3059,statline_mc+recal_10_4b
12,MVP,00-0040200,Andy Borregales,K,NE,MVP,9300,11.9931,1.29,SEA,133105-152260,7.2894,kicker_session_13_1
12,FLEX1,00-0039793,AJ Barner,TE,SEA,FLEX,4800,5.893700227503349,1.23,NE,133105-137953,5.1337,statline_mc+recal_10_4b
12,FLEX2,DST_NE,New England Patriots,DEF,NE,FLEX,6600,5.860477403999999,0.89,SEA,133105-12541,5.9682,dst_simulated_session_10_4
12,FLEX3,00-0040734,TreVeyon Henderson,RB,NE,FLEX,8600,5.502738085932858,0.64,SEA,133105-152647,6.4384,statline_mc+recal_10_4b
12,FLEX4,00-0041512,Jadarian Price,RB,SEA,FLEX,9200,4.241634688805456,0.46,NE,133105-169381,5.2995,statline_mc+recal_10_4b
13,MVP,00-0040200,Andy Borregales,K,NE,MVP,9300,11.9931,1.29,SEA,133105-152260,7.2894,kicker_session_13_1
13,FLEX1,00-0039793,AJ Barner,TE,SEA,FLEX,4800,5.893700227503349,1.23,NE,133105-137953,5.1337,statline_mc+recal_10_4b
13,FLEX2,DST_NE,New England Patriots,DEF,NE,FLEX,6600,5.860477403999999,0.89,SEA,133105-12541,5.9682,dst_simulated_session_10_4
13,FLEX3,00-0040734,TreVeyon Henderson,RB,NE,FLEX,8600,5.502738085932858,0.64,SEA,133105-152647,6.4384,statline_mc+recal_10_4b
13,FLEX4,00-0033090,Hunter Henry,TE,NE,FLEX,7600,4.114840139151017,0.54,SEA,133105-40845,4.7943,statline_mc+recal_10_4b
14,MVP,00-0039793,AJ Barner,TE,SEA,MVP,7200,8.840550341255025,1.23,NE,133105-137953,7.70055,statline_mc+recal_10_4b
14,FLEX1,DST_NE,New England Patriots,DEF,NE,FLEX,6600,5.860477403999999,0.89,SEA,133105-12541,5.9682,dst_simulated_session_10_4
14,FLEX2,00-0036875,Rhamondre Stevenson,RB,NE,FLEX,10000,4.723513679927036,0.47,SEA,133105-111540,5.6898,statline_mc+recal_10_4b
14,FLEX3,00-0035676,A.J. Brown,WR,NE,FLEX,10800,4.67264134192263,0.43,SEA,133105-72846,5.5913,statline_mc+recal_10_4b
14,FLEX4,00-0033908,Cooper Kupp,WR,SEA,FLEX,5400,4.44650765233996,0.82,NE,133105-79970,5.3059,statline_mc+recal_10_4b
15,MVP,00-0039793,AJ Barner,TE,SEA,MVP,7200,8.840550341255025,1.23,NE,133105-137953,7.70055,statline_mc+recal_10_4b
15,FLEX1,DST_NE,New England Patriots,DEF,NE,FLEX,6600,5.860477403999999,0.89,SEA,133105-12541,5.9682,dst_simulated_session_10_4
15,FLEX2,00-0036875,Rhamondre Stevenson,RB,NE,FLEX,10000,4.723513679927036,0.47,SEA,133105-111540,5.6898,statline_mc+recal_10_4b
15,FLEX3,00-0035676,A.J. Brown,WR,NE,FLEX,10800,4.67264134192263,0.43,SEA,133105-72846,5.5913,statline_mc+recal_10_4b
15,FLEX4,00-0041512,Jadarian Price,RB,SEA,FLEX,9200,4.241634688805456,0.46,NE,133105-169381,5.2995,statline_mc+recal_10_4b
16,MVP,00-0036875,Rhamondre Stevenson,RB,NE,MVP,15000,7.085270519890554,0.47,SEA,133105-111540,8.5347,statline_mc+recal_10_4b
16,FLEX1,00-0033908,Cooper Kupp,WR,SEA,FLEX,5400,4.44650765233996,0.82,NE,133105-79970,5.3059,statline_mc+recal_10_4b
16,FLEX2,00-0041512,Jadarian Price,RB,SEA,FLEX,9200,4.241634688805456,0.46,NE,133105-169381,5.2995,statline_mc+recal_10_4b
16,FLEX3,00-0033090,Hunter Henry,TE,NE,FLEX,7600,4.114840139151017,0.54,SEA,133105-40845,4.7943,statline_mc+recal_10_4b
16,FLEX4,00-0041123,Behren Morton,QB,NE,FLEX,1000,3.015963545921054,3.02,SEA,133105-152061,6.3928,statline_mc+recal_10_4b
17,MVP,00-0035676,A.J. Brown,WR,NE,MVP,16200,7.008962012883945,0.43,SEA,133105-72846,8.38695,statline_mc+recal_10_4b
17,FLEX1,00-0033908,Cooper Kupp,WR,SEA,FLEX,5400,4.44650765233996,0.82,NE,133105-79970,5.3059,statline_mc+recal_10_4b
17,FLEX2,00-0041512,Jadarian Price,RB,SEA,FLEX,9200,4.241634688805456,0.46,NE,133105-169381,5.2995,statline_mc+recal_10_4b
17,FLEX3,00-0033090,Hunter Henry,TE,NE,FLEX,7600,4.114840139151017,0.54,SEA,133105-40845,4.7943,statline_mc+recal_10_4b
17,FLEX4,00-0041123,Behren Morton,QB,NE,FLEX,1000,3.015963545921054,3.02,SEA,133105-152061,6.3928,statline_mc+recal_10_4b
18,MVP,00-0036875,Rhamondre Stevenson,RB,NE,MVP,15000,7.085270519890554,0.47,SEA,133105-111540,8.5347,statline_mc+recal_10_4b
18,FLEX1,00-0033908,Cooper Kupp,WR,SEA,FLEX,5400,4.44650765233996,0.82,NE,133105-79970,5.3059,statline_mc+recal_10_4b
18,FLEX2,00-0041512,Jadarian Price,RB,SEA,FLEX,9200,4.241634688805456,0.46,NE,133105-169381,5.2995,statline_mc+recal_10_4b
18,FLEX3,00-0033090,Hunter Henry,TE,NE,FLEX,7600,4.114840139151017,0.54,SEA,133105-40845,4.7943,statline_mc+recal_10_4b
18,FLEX4,00-0038797,Emanuel Wilson,RB,SEA,FLEX,4200,2.7047268296718565,0.64,NE,133105-185861,4.9289,statline_mc+recal_10_4b
19,MVP,00-0035676,A.J. Brown,WR,NE,MVP,16200,7.008962012883945,0.43,SEA,133105-72846,8.38695,statline_mc+recal_10_4b
19,FLEX1,00-0033908,Cooper Kupp,WR,SEA,FLEX,5400,4.44650765233996,0.82,NE,133105-79970,5.3059,statline_mc+recal_10_4b
19,FLEX2,00-0041512,Jadarian Price,RB,SEA,FLEX,9200,4.241634688805456,0.46,NE,133105-169381,5.2995,statline_mc+recal_10_4b
19,FLEX3,00-0033090,Hunter Henry,TE,NE,FLEX,7600,4.114840139151017,0.54,SEA,133105-40845,4.7943,statline_mc+recal_10_4b
19,FLEX4,00-0038797,Emanuel Wilson,RB,SEA,FLEX,4200,2.7047268296718565,0.64,NE,133105-185861,4.9289,statline_mc+recal_10_4b
20,MVP,00-0036875,Rhamondre Stevenson,RB,NE,MVP,15000,7.085270519890554,0.47,SEA,133105-111540,8.5347,statline_mc+recal_10_4b
20,FLEX1,00-0033908,Cooper Kupp,WR,SEA,FLEX,5400,4.44650765233996,0.82,NE,133105-79970,5.3059,statline_mc+recal_10_4b
20,FLEX2,00-0041512,Jadarian Price,RB,SEA,FLEX,9200,4.241634688805456,0.46,NE,133105-169381,5.2995,statline_mc+recal_10_4b
20,FLEX3,00-0033090,Hunter Henry,TE,NE,FLEX,7600,4.114840139151017,0.54,SEA,133105-40845,4.7943,statline_mc+recal_10_4b
20,FLEX4,00-0033555,Mack Hollins,WR,NE,FLEX,5800,2.566942918044503,0.44,SEA,133105-25267,4.4483,statline_mc+recal_10_4b
